scenario,algorithm,seed,total_regret,mean_regret,physical_probes,remote_substitutions,communication_bytes,bad_aggressive_decisions,aggressive_decisions,policy_switches,recovery_delay_1,recovery_delay_2,total_decision_ops,mean_decision_ops,information_gain,information_per_probe,information_per_regret,max_state_count
fast_shock,ITAC_K_GenericVoI_Local,12,23263.056538799552,5.169568119733234,4500,0,7448,179,2801,723,0.0,0.0,54000,12.0,55.44113612218017,0.012320252471595593,0.002383226642196052,19
fast_shock,ITAC_K_UnqualifiedRemote,12,12153.65031149236,2.7008111803316357,2285,624,49476,45,3255,587,4.0,0.0,47636,10.585777777777778,46.475925812969166,0.020339573659942742,0.0038240301984846506,19
fast_shock,ITAC_K_NoKinematics,12,22861.08542811058,5.080241206246796,4201,259,25004,173,2796,740,0.0,0.0,53840,11.964444444444444,49.28600935384468,0.011731970805485523,0.002155891045017545,19
fast_shock,ITAC_K_NoHysteresis,12,18975.677225538457,4.216817161230768,3533,252,24624,143,3036,631,1.0,0.0,51140,11.364444444444445,52.30700143205593,0.014805265052945351,0.0027565288348000796,19
fast_shock,Greedy,13,33051.70885570626,7.344824190156946,0,0,0,10,910,7,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,13,33567.586959026434,7.459463768672541,40,0,0,9,851,18,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,13,15179.471296095377,3.3732158435767503,314,0,0,52,2937,403,6.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,13,12587.199475015563,2.7971554388923474,230,0,0,30,3081,317,33.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,13,33831.89937873105,7.518199861940232,94,0,0,15,879,170,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,13,15531.009991270199,3.4513355536156,3033,226,23788,164,3416,649,0.0,0.0,49036,10.896888888888888,53.38357214424041,0.017600913994144547,0.0034372247635051875,19
fast_shock,ITAC_K_LocalOnly,13,19843.303973898128,4.409623105310695,4209,0,8132,165,3055,800,0.0,0.0,52836,11.741333333333333,52.94741613728549,0.012579571427247681,0.002668276220881991,19
fast_shock,ITAC_K_GenericVoI_Local,13,23121.195186529654,5.138043374784368,4500,0,7904,167,2759,695,0.0,0.0,54000,12.0,57.86745069436172,0.012859433487635939,0.002502788036151139,19
fast_shock,ITAC_K_UnqualifiedRemote,13,11173.579543723126,2.483017676382917,2232,637,52516,39,3325,566,0.0,0.0,47476,10.550222222222223,49.26803881838373,0.022073494094257944,0.004409333519808391,19
fast_shock,ITAC_K_NoKinematics,13,15531.009991270199,3.4513355536156,3033,226,23788,164,3416,649,0.0,0.0,49036,10.896888888888888,53.38357214424041,0.017600913994144547,0.0034372247635051875,19
fast_shock,ITAC_K_NoHysteresis,13,15126.141600622876,3.361364800138417,2736,184,20976,141,3369,616,0.0,0.0,47680,10.595555555555556,56.03903969220055,0.020482105150658094,0.0037047808470795306,19
fast_shock,Greedy,14,33070.22859617414,7.348939688038699,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,14,33517.769166482765,7.448393148107281,40,0,0,10,862,20,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,14,18035.13347518252,4.007807438929449,364,0,0,54,2708,423,16.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,14,14675.840191661033,3.2612978203691183,219,0,0,31,2861,299,42.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,14,33806.007843045896,7.512446187343532,92,0,0,15,881,167,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,14,17922.434121133767,3.982763138029726,3279,175,20064,162,3209,651,0.0,0.0,49816,11.070222222222222,61.44130412278548,0.01873781766477142,0.0034281785446952854,19
fast_shock,ITAC_K_LocalOnly,14,21113.515889263414,4.691892419836314,4478,0,10032,164,2927,730,3.0,0.0,53912,11.980444444444444,60.02973622662131,0.013405479282407618,0.0028431899519467275,19
fast_shock,ITAC_K_GenericVoI_Local,14,21352.14573991157,4.744921275535905,4500,0,9728,161,2916,717,3.0,0.0,54000,12.0,61.63103278989977,0.013695785064422171,0.0028864093351844556,19
fast_shock,ITAC_K_UnqualifiedRemote,14,11492.111384550873,2.553802529900194,2185,671,54720,39,3306,548,5.0,0.0,47424,10.538666666666666,55.73676176723039,0.025508815454110018,0.004850001875387205,19
fast_shock,ITAC_K_NoKinematics,14,17922.434121133767,3.982763138029726,3279,175,20064,162,3209,651,0.0,0.0,49816,11.070222222222222,61.44130412278548,0.01873781766477142,0.0034281785446952854,19
fast_shock,ITAC_K_NoHysteresis,14,17121.487460378034,3.8047749911951185,3136,175,20520,137,3177,533,2.0,0.0,49244,10.943111111111111,61.45932792569351,0.019597999976305326,0.003589602134038915,19
fast_shock,Greedy,15,32946.404478702745,7.321423217489499,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,15,33288.06944746055,7.397348766102344,40,0,0,10,875,20,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,15,25643.964649887606,5.698658811086135,409,0,0,55,1963,435,107.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,15,15272.974806429487,3.393994401428775,213,0,0,31,2820,311,5.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,15,33717.4593974461,7.492768754988023,99,0,0,15,879,173,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,15,18042.638902718692,4.009475311715265,3561,181,20748,161,3196,626,0.0,0.0,50968,11.326222222222222,58.11409165516103,0.016319598892210345,0.0032209308166337193,19
fast_shock,ITAC_K_LocalOnly,15,20396.90794515895,4.532646210035322,4470,0,8512,166,2999,693,2.0,0.0,53880,11.973333333333333,57.46264135060041,0.012855177035928502,0.0028172231548575836,19
fast_shock,ITAC_K_GenericVoI_Local,15,21313.27726377806,4.736283836395125,4500,0,8284,166,2946,663,2.0,0.0,54000,12.0,58.52120107497852,0.013004711349995228,0.002745762669471549,19
fast_shock,ITAC_K_UnqualifiedRemote,15,11704.550821864852,2.601011293747745,2213,614,49704,43,3305,590,5.0,0.0,47308,10.512888888888888,52.825319419542225,0.023870456131740724,0.004513229104090107,19
fast_shock,ITAC_K_NoKinematics,15,18042.638902718692,4.009475311715265,3561,181,20748,161,3196,626,0.0,0.0,50968,11.326222222222222,58.11409165516103,0.016319598892210345,0.0032209308166337193,19
fast_shock,ITAC_K_NoHysteresis,15,16656.36031560098,3.701413403466885,2842,219,22724,134,3272,528,1.0,0.0,48244,10.720888888888888,59.28696751060896,0.020861001938989782,0.0035594191280239372,19
fast_shock,Greedy,16,33021.47431811082,7.338105404024627,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,16,33330.02317545497,7.406671816767771,40,0,0,10,876,20,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,16,16167.750298104746,3.5928333995788324,369,0,0,53,2852,425,4.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,16,18401.24248381904,4.089164996404231,235,0,0,32,2492,332,5.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,16,33817.93151628354,7.515095892507453,108,0,0,15,878,180,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,16,20945.954262276566,4.654656502728126,4165,230,22420,165,2893,760,0.0,0.0,53580,11.906666666666666,47.18991446662828,0.011330111516597427,0.002252936957454204,19
fast_shock,ITAC_K_LocalOnly,16,22672.6090606519,5.038357569033756,4465,0,5624,170,2773,717,1.0,0.0,53860,11.96888888888889,49.07511125253147,0.010991066349951057,0.0021645109798016527,19
fast_shock,ITAC_K_GenericVoI_Local,16,22701.800912721566,5.044844647271459,4500,0,6232,171,2783,703,1.0,0.0,54000,12.0,53.69144746447199,0.011931432769882665,0.0023650743688085354,19
fast_shock,ITAC_K_UnqualifiedRemote,16,10968.745737795756,2.4374990528435014,2241,712,56316,40,3324,541,7.0,0.0,47812,10.624888888888888,42.8324511308577,0.01911309733639344,0.00390495432702638,19
fast_shock,ITAC_K_NoKinematics,16,20945.954262276566,4.654656502728126,4165,230,22420,165,2893,760,0.0,0.0,53580,11.906666666666666,47.18991446662828,0.011330111516597427,0.002252936957454204,19
fast_shock,ITAC_K_NoHysteresis,16,19497.778975901176,4.332839772422483,3579,193,19532,151,3016,701,0.0,0.0,51088,11.35288888888889,47.983072283427504,0.013406837743343811,0.0024609506725219075,19
fast_shock,Greedy,17,33013.16458858544,7.33625879746343,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,17,18345.178214167812,4.07670626981507,40,0,0,7,2352,17,42.0,0.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,17,18067.979594577297,4.015106576572733,369,0,0,53,2661,415,6.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,17,14978.929562047353,3.3286510137883005,225,0,0,31,2830,325,11.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,17,33799.81418625566,7.511069819167924,99,0,0,15,882,173,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,17,17972.908259948817,3.9939796133219594,3396,241,25156,163,3208,701,0.0,0.0,50548,11.232888888888889,56.70464805580481,0.01669748175965984,0.00315500681557289,19
fast_shock,ITAC_K_LocalOnly,17,20748.472654962592,4.610771701102799,4397,0,8816,168,2957,760,0.0,0.0,53588,11.908444444444445,56.68752019305434,0.012892317533103102,0.0027321297878519215,19
fast_shock,ITAC_K_GenericVoI_Local,17,20796.193955996572,4.621376434665905,4500,0,9272,168,2919,676,0.0,0.0,54000,12.0,59.263879978748385,0.01316975110638853,0.002849746453805297,19
fast_shock,ITAC_K_UnqualifiedRemote,17,11696.888526104329,2.5993085613565174,1663,680,54568,43,3307,446,10.0,0.0,45372,10.082666666666666,52.65467627281082,0.03166246318268841,0.004501596826822762,19
fast_shock,ITAC_K_NoKinematics,17,17972.908259948817,3.9939796133219594,3396,241,25156,163,3208,701,0.0,0.0,50548,11.232888888888889,56.70464805580481,0.01669748175965984,0.00315500681557289,19
fast_shock,ITAC_K_NoHysteresis,17,16902.105225175263,3.7560233833722805,2923,195,21812,136,3182,598,0.0,0.0,48472,10.771555555555556,59.04472193016148,0.02020004171404772,0.0034933353652428956,19
fast_shock,Greedy,18,32884.07513118023,7.307572251373385,0,0,0,10,910,7,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,18,31413.763650121324,6.9808363666936275,40,0,0,9,1059,19,,175.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,18,22329.618660592143,4.962137480131587,435,0,0,54,2300,438,23.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,18,16453.97889224466,3.6564397538321467,220,0,0,31,2692,326,8.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,18,33591.93608134176,7.464874684742613,90,0,0,15,883,176,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,18,16823.198465636087,3.7384885479191303,3096,203,21964,163,3285,660,7.0,0.0,49196,10.932444444444444,57.1836228769948,0.018470162427969894,0.003399093400330558,19
fast_shock,ITAC_K_LocalOnly,18,21722.31225728314,4.827180501618476,4322,0,7676,172,2909,781,7.0,0.0,53288,11.841777777777779,55.237726895319994,0.0127805939137714,0.0025429027186919142,19
fast_shock,ITAC_K_GenericVoI_Local,18,23099.88389994845,5.133307533321878,4500,0,8664,177,2812,701,4.0,0.0,54000,12.0,59.13983638661022,0.01314218586369116,0.002560178944741025,19
fast_shock,ITAC_K_UnqualifiedRemote,18,12242.654317772749,2.7205898483939444,2315,682,53960,39,3253,536,5.0,0.0,47988,10.664,49.63267427870836,0.02143960012039238,0.004054077897687289,19
fast_shock,ITAC_K_NoKinematics,18,16823.198465636087,3.7384885479191303,3096,203,21964,163,3285,660,7.0,0.0,49196,10.932444444444444,57.1836228769948,0.018470162427969894,0.003399093400330558,19
fast_shock,ITAC_K_NoHysteresis,18,15349.399318436639,3.4109776263192533,2982,206,22496,155,3383,614,7.0,0.0,48752,10.833777777777778,58.07570170682444,0.019475419754132944,0.003783581396378679,19
fast_shock,Greedy,19,33116.543284362466,7.359231840969437,0,0,0,10,910,7,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,19,22420.589863305464,4.98235330295677,40,0,0,7,1955,16,11.0,0.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,19,9929.293896351071,2.2065097547446824,319,0,0,51,3450,402,1.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,19,21768.38133846379,4.837418075214176,231,0,0,31,2176,320,3.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,19,33886.48409176274,7.530329798169497,103,0,0,15,882,176,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,19,18194.9751065967,4.043327801465933,3495,232,23408,167,3193,662,8.0,0.0,50908,11.312888888888889,55.44505394144079,0.01586410699325917,0.0030472728660859145,19
fast_shock,ITAC_K_LocalOnly,19,20651.1578330214,4.589146185115867,4493,0,7600,163,2927,705,7.0,0.0,53972,11.993777777777778,56.05929738025936,0.012477030353941545,0.0027145837455476714,19
fast_shock,ITAC_K_GenericVoI_Local,19,21339.42635384742,4.742094745299426,4500,0,7904,165,2902,691,2.0,0.0,54000,12.0,57.0580419593975,0.012679564879866111,0.0026738320427770143,19
fast_shock,ITAC_K_UnqualifiedRemote,19,11834.8264858136,2.6299614412919112,2201,629,49932,39,3264,569,3.0,0.0,47320,10.515555555555556,48.531805616632894,0.022049888967120807,0.004100761905956791,19
fast_shock,ITAC_K_NoKinematics,19,18194.9751065967,4.043327801465933,3495,232,23408,167,3193,662,8.0,0.0,50908,11.312888888888889,55.44505394144079,0.01586410699325917,0.0030472728660859145,19
fast_shock,ITAC_K_NoHysteresis,19,16559.935135413376,3.679985585647417,2915,234,23712,148,3251,563,6.0,0.0,48596,10.799111111111111,55.94683324308568,0.0191927386768733,0.003378445192302929,19
fast_shock,Greedy,20,32982.5665919278,7.329459242650623,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,20,27862.743016083416,6.191720670240759,40,0,0,9,1411,19,68.0,0.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,20,20350.26700169451,4.522281555932113,355,0,0,54,2487,425,23.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,20,15622.886961713326,3.471752658158517,217,0,0,31,2791,308,20.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,20,33760.40734897765,7.502312744217256,100,0,0,15,880,167,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,20,19191.093422055288,4.264687427123397,3386,188,19836,163,3097,719,0.0,0.0,50296,11.17688888888889,52.57097758880089,0.015525982749202864,0.0027393424873011093,19
fast_shock,ITAC_K_LocalOnly,20,21537.699227564954,4.786155383903323,4304,0,6764,166,2886,820,0.0,0.0,53216,11.825777777777779,52.45984512466783,0.012188625725991597,0.002435721874021124,19
fast_shock,ITAC_K_GenericVoI_Local,20,22259.034371102247,4.946452082467166,4500,0,7296,169,2835,716,11.0,0.0,54000,12.0,56.107782492063635,0.012468396109347475,0.0025206745969585036,19
fast_shock,ITAC_K_UnqualifiedRemote,20,11567.462669010101,2.5705472597800223,2180,654,51832,40,3287,604,0.0,0.0,47336,10.519111111111112,47.942706163287866,0.021992067047379753,0.004144617323186107,19
fast_shock,ITAC_K_NoKinematics,20,19191.093422055288,4.264687427123397,3386,188,19836,163,3097,719,0.0,0.0,50296,11.17688888888889,52.57097758880089,0.015525982749202864,0.0027393424873011093,19
fast_shock,ITAC_K_NoHysteresis,20,18116.75715980692,4.025946035512649,3069,171,18924,149,3170,658,0.0,0.0,48960,10.88,52.36804773775048,0.017063554166748283,0.0028905861725591845,19
fast_shock,Greedy,21,32921.41275749948,7.315869501666551,0,0,0,10,910,7,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,21,33301.00219799329,7.400222710665176,40,0,0,9,865,18,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,21,25387.940350930407,5.641764522428979,397,0,0,54,1961,434,32.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,21,15246.487638992252,3.3881083642205003,241,0,0,31,2798,305,25.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,21,33684.91688215366,7.485537084923036,103,0,0,15,880,181,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,21,17886.051318506223,3.9746780707791607,3396,216,22268,155,3173,652,2.0,0.0,50448,11.210666666666667,54.89044380960702,0.01616326378374765,0.0030688966967691374,19
fast_shock,ITAC_K_LocalOnly,21,23244.31947047699,5.165404326772664,4463,0,6612,161,2739,751,0.0,0.0,53852,11.96711111111111,51.863136379601755,0.011620689307551368,0.002231217672148846,19
fast_shock,ITAC_K_GenericVoI_Local,21,23688.70392811185,5.2641564284693,4500,0,6612,159,2715,687,0.0,0.0,54000,12.0,56.36152025757261,0.01252478227946058,0.002379257237061724,19
fast_shock,ITAC_K_UnqualifiedRemote,21,9849.256823120806,2.1887237384712903,2079,620,49096,40,3449,535,4.0,0.0,46796,10.399111111111111,48.22918724870982,0.02319826226489169,0.004896733643445401,19
fast_shock,ITAC_K_NoKinematics,21,17886.051318506223,3.9746780707791607,3396,216,22268,155,3173,652,2.0,0.0,50448,11.210666666666667,54.89044380960702,0.01616326378374765,0.0030688966967691374,19
fast_shock,ITAC_K_NoHysteresis,21,18028.501620131887,4.006333693362642,3205,197,20824,152,3191,623,14.0,0.0,49608,11.024,53.98752886893082,0.016844782798418355,0.0029945654944859407,19
fast_shock,Greedy,22,33139.070182973504,7.364237818438556,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,22,33585.81267204768,7.463513927121706,40,0,0,10,861,20,,,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,22,18258.12145174438,4.0573603226098625,325,0,0,53,2665,412,10.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,22,13976.729029483578,3.105939784329684,219,0,0,31,2923,305,29.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,22,33900.903915411865,7.533534203424859,94,0,0,15,883,171,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,22,18236.8895625996,4.052642125022134,3403,183,20368,162,3171,722,0.0,0.0,50344,11.187555555555555,55.2237652289158,0.01622796509812395,0.0030281350906554406,19
fast_shock,ITAC_K_LocalOnly,22,23100.46315783526,5.133436257296724,4340,0,6840,168,2819,776,3.0,0.0,53360,11.857777777777779,51.21212235652174,0.011800028192746944,0.0022169305440593087,19
fast_shock,ITAC_K_GenericVoI_Local,22,23223.262465880714,5.160724992417936,4500,0,6840,169,2824,714,3.0,0.0,54000,12.0,56.75711807339642,0.012612692905199204,0.0024439769458224556,19
fast_shock,ITAC_K_UnqualifiedRemote,22,12134.711297295427,2.696602510510095,2295,674,54112,42,3258,595,7.0,0.0,47876,10.639111111111111,50.93815092835621,0.022195272735667192,0.004197722523461209,19
fast_shock,ITAC_K_NoKinematics,22,18236.8895625996,4.052642125022134,3403,182,20292,162,3171,722,0.0,0.0,50340,11.186666666666667,55.22796230208624,0.01622919844316375,0.0030283652325969177,19
fast_shock,ITAC_K_NoHysteresis,22,17279.23770087649,3.8398306001947753,2762,158,18392,125,3113,593,4.0,0.0,47680,10.595555555555556,58.7771828450801,0.021280659972874764,0.00340160740089238,19
fast_shock,Greedy,23,32830.5073237837,7.295668294174155,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,23,27021.96363936579,6.004880808747953,40,0,0,8,1487,18,157.0,0.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,23,15901.237304716522,3.5336082899370047,348,0,0,53,2875,422,18.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,23,10729.091847659152,2.384242632813145,224,0,0,30,3249,299,23.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,23,33592.581036882824,7.465018008196183,100,0,0,15,881,169,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,23,18443.939436445573,4.098653208099016,3480,195,21128,158,3133,644,0.0,0.0,50700,11.266666666666667,54.89877624950842,0.015775510416525407,0.0029765211731842605,19
fast_shock,ITAC_K_LocalOnly,23,20775.339281531746,4.6167420625626105,4058,0,8208,163,2985,705,9.0,0.0,52232,11.607111111111111,55.47389450120237,0.013670254928832521,0.0026701799546790523,19
fast_shock,ITAC_K_GenericVoI_Local,23,25258.620608324854,5.613026801849967,4500,0,8208,168,2637,691,9.0,0.0,54000,12.0,59.79852501962651,0.013288561115472558,0.002367450144918754,19
fast_shock,ITAC_K_UnqualifiedRemote,23,11564.686227609338,2.569930272802075,2212,582,46664,40,3281,561,3.0,0.0,47176,10.483555555555556,51.289328817477276,0.023186857512421916,0.004434995278560174,19
fast_shock,ITAC_K_NoKinematics,23,18443.939436445573,4.098653208099016,3480,195,21128,158,3133,644,0.0,0.0,50700,11.266666666666667,54.89877624950842,0.015775510416525407,0.0029765211731842605,19
fast_shock,ITAC_K_NoHysteresis,23,15116.894230732738,3.3593098290517194,2401,171,19000,129,3333,575,9.0,0.0,46288,10.286222222222221,56.855367071645844,0.023679869667490982,0.003761048149431286,19
fast_shock,Greedy,24,33002.35479803392,7.333856621785316,0,0,0,10,910,5,,,13500,3.0,0.0,0.0,0.0,23
fast_shock,SPI_HCPI,24,24967.01860222972,5.548226356051049,40,0,0,8,1708,18,12.0,0.0,27000,6.0,0.0,0.0,0.0,23
fast_shock,DualControl,24,22096.12699412474,4.910250443138831,418,0,0,53,2291,424,1.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,ConstrainedBandit,24,7259.94367197488,1.613320815994418,214,0,0,30,3587,322,2.0,0.0,40500,9.0,0.0,0.0,0.0,23
fast_shock,GenericEIG,24,33776.84511615442,7.505965581367649,95,0,0,15,878,174,,,54000,12.0,0.0,0.0,0.0,23
fast_shock,ITAC_K_Full,24,19241.05524091465,4.275790053536589,3485,207,21736,161,3112,682,0.0,0.0,50768,11.281777777777778,54.84231704795977,0.015736676340877984,0.0028502759521911105,19
fast_shock,ITAC_K_LocalOnly,24,22715.75374743687,5.047945277208193,4470,0,7448,162,2791,713,1.0,0.0,53880,11.973333333333333,52.7153443236388,0.011793141906854319,0.0023206513378226305,19
fast_shock,ITAC_K_GenericVoI_Local,24,23400.72910573915,5.2001620234975885,4500,0,7524,166,2752,675,1.0,0.0,54000,12.0,57.216373498401666,0.01271474966631148,0.0024450679822779135,19
